endpoint,feature,gain,category
NR-Aromatase,ap_726,36.654911041259766,Atom Pair fp
NR-Aromatase,ap_727,52.60203552246094,Atom Pair fp
NR-Aromatase,ap_728,5.739110946655273,Atom Pair fp
NR-Aromatase,ap_734,79.34335327148438,Atom Pair fp
NR-Aromatase,ap_736,1.5355782508850098,Atom Pair fp
NR-Aromatase,ap_737,17.083667755126953,Atom Pair fp
NR-Aromatase,ap_740,37.803646087646484,Atom Pair fp
NR-Aromatase,ap_741,60.8255729675293,Atom Pair fp
NR-Aromatase,ap_749,6.959809303283691,Atom Pair fp
NR-Aromatase,ap_752,21.567176818847656,Atom Pair fp
NR-Aromatase,ap_760,3.4901463985443115,Atom Pair fp
NR-Aromatase,ap_761,2.872962474822998,Atom Pair fp
NR-Aromatase,ap_762,2.691190719604492,Atom Pair fp
NR-Aromatase,ap_764,8.778646469116211,Atom Pair fp
NR-Aromatase,ap_766,4.413047790527344,Atom Pair fp
NR-Aromatase,ap_767,10.087674140930176,Atom Pair fp
NR-Aromatase,ap_768,5.850444793701172,Atom Pair fp
NR-Aromatase,ap_769,17.814098358154297,Atom Pair fp
NR-Aromatase,ap_774,5.565445899963379,Atom Pair fp
NR-Aromatase,ap_779,1.3211091756820679,Atom Pair fp
NR-Aromatase,ap_780,4.693669319152832,Atom Pair fp
NR-Aromatase,ap_781,1.1975493431091309,Atom Pair fp
NR-Aromatase,ap_784,4.065442085266113,Atom Pair fp
NR-Aromatase,ap_785,42.98328399658203,Atom Pair fp
NR-Aromatase,ap_787,32.8591194152832,Atom Pair fp
NR-Aromatase,ap_788,6.612999439239502,Atom Pair fp
NR-Aromatase,ap_789,23.294403076171875,Atom Pair fp
NR-Aromatase,ap_793,4.86260986328125,Atom Pair fp
NR-Aromatase,ap_796,2.88987398147583,Atom Pair fp
NR-Aromatase,ap_798,2.6564273834228516,Atom Pair fp
NR-Aromatase,ap_800,2.5434470176696777,Atom Pair fp
NR-Aromatase,ap_801,29.766525268554688,Atom Pair fp
NR-Aromatase,ap_802,6.534369468688965,Atom Pair fp
NR-Aromatase,ap_804,3.722966194152832,Atom Pair fp
NR-Aromatase,ap_808,14.121758460998535,Atom Pair fp
NR-Aromatase,ap_810,8.035395622253418,Atom Pair fp
NR-Aromatase,ap_812,1.6733686923980713,Atom Pair fp
NR-Aromatase,ap_815,4.8228302001953125,Atom Pair fp
NR-Aromatase,ap_817,17.803178787231445,Atom Pair fp
NR-Aromatase,ap_818,46.892059326171875,Atom Pair fp
NR-Aromatase,ap_823,1.4153454303741455,Atom Pair fp
NR-Aromatase,ap_824,16.248010635375977,Atom Pair fp
NR-Aromatase,ap_836,9.876021385192871,Atom Pair fp
NR-Aromatase,ap_840,26.666532516479492,Atom Pair fp
NR-Aromatase,ap_841,6.478240966796875,Atom Pair fp
NR-Aromatase,ap_842,9.347115516662598,Atom Pair fp
NR-Aromatase,ap_844,18.332077026367188,Atom Pair fp
NR-Aromatase,ap_845,3.0689868927001953,Atom Pair fp
NR-Aromatase,ap_848,39.29023742675781,Atom Pair fp
NR-Aromatase,ap_849,2.8347697257995605,Atom Pair fp
NR-Aromatase,ap_852,2.6560020446777344,Atom Pair fp
NR-Aromatase,ap_853,2.809861898422241,Atom Pair fp
NR-Aromatase,ap_856,2.2133700847625732,Atom Pair fp
NR-Aromatase,ap_857,60.234004974365234,Atom Pair fp
NR-Aromatase,ap_860,1.3773415088653564,Atom Pair fp
NR-Aromatase,ap_864,5.940158843994141,Atom Pair fp
NR-Aromatase,ap_876,10.621820449829102,Atom Pair fp
NR-Aromatase,ap_877,3.7247238159179688,Atom Pair fp
NR-Aromatase,ap_878,24.01824188232422,Atom Pair fp
NR-Aromatase,ap_879,15.565589904785156,Atom Pair fp
NR-Aromatase,ap_880,2.8572607040405273,Atom Pair fp
NR-Aromatase,ap_882,2.8380978107452393,Atom Pair fp
NR-Aromatase,ap_884,7.624777317047119,Atom Pair fp
NR-Aromatase,ap_885,17.082721710205078,Atom Pair fp
NR-Aromatase,ap_888,27.262508392333984,Atom Pair fp
NR-Aromatase,ap_889,2.635983467102051,Atom Pair fp
NR-Aromatase,ap_892,4.757627487182617,Atom Pair fp
NR-Aromatase,ap_893,19.399877548217773,Atom Pair fp
NR-Aromatase,ap_896,20.797067642211914,Atom Pair fp
NR-Aromatase,ap_897,7.97655725479126,Atom Pair fp
NR-Aromatase,ap_900,1.5529441833496094,Atom Pair fp
NR-Aromatase,ap_901,65.03829956054688,Atom Pair fp
NR-Aromatase,ap_908,13.052989959716797,Atom Pair fp
NR-Aromatase,ap_917,35.369483947753906,Atom Pair fp
NR-Aromatase,ap_920,6.377650737762451,Atom Pair fp
NR-Aromatase,ap_921,2.0725150108337402,Atom Pair fp
NR-Aromatase,ap_925,0.3323044776916504,Atom Pair fp
NR-Aromatase,ap_928,18.369945526123047,Atom Pair fp
NR-Aromatase,ap_929,16.084678649902344,Atom Pair fp
NR-Aromatase,ap_930,3.1136367321014404,Atom Pair fp
NR-Aromatase,ap_933,4.133774757385254,Atom Pair fp
NR-Aromatase,ap_936,4.8701558113098145,Atom Pair fp
NR-Aromatase,ap_940,2.751260280609131,Atom Pair fp
NR-Aromatase,ap_948,22.336681365966797,Atom Pair fp
NR-Aromatase,ap_949,20.140304565429688,Atom Pair fp
NR-Aromatase,ap_952,8.89399528503418,Atom Pair fp
NR-Aromatase,ap_953,3.2160592079162598,Atom Pair fp
NR-Aromatase,ap_954,4.9507904052734375,Atom Pair fp
NR-Aromatase,ap_960,37.55156707763672,Atom Pair fp
NR-Aromatase,ap_964,4.435704708099365,Atom Pair fp
NR-Aromatase,ap_965,2.1748509407043457,Atom Pair fp
NR-Aromatase,ap_966,0.33126068115234375,Atom Pair fp
NR-Aromatase,ap_967,0.5528247356414795,Atom Pair fp
NR-Aromatase,ap_969,5.383414268493652,Atom Pair fp
NR-Aromatase,ap_970,0.5420584678649902,Atom Pair fp
NR-Aromatase,ap_976,4.927363395690918,Atom Pair fp
NR-Aromatase,ap_980,7.703023910522461,Atom Pair fp
NR-Aromatase,ap_984,1.2845544815063477,Atom Pair fp
NR-Aromatase,ap_985,7.876622200012207,Atom Pair fp
NR-Aromatase,ap_986,18.25824546813965,Atom Pair fp
NR-Aromatase,ap_987,30.399837493896484,Atom Pair fp
NR-Aromatase,ap_988,1.0309600830078125,Atom Pair fp
NR-Aromatase,ap_989,3.643979549407959,Atom Pair fp
NR-Aromatase,ap_990,12.895645141601562,Atom Pair fp
NR-Aromatase,ap_992,2.3388116359710693,Atom Pair fp
NR-Aromatase,ap_996,8.170601844787598,Atom Pair fp
NR-Aromatase,ap_997,12.73057746887207,Atom Pair fp
NR-Aromatase,ap_1000,7.7678985595703125,Atom Pair fp
NR-Aromatase,ap_1001,10.797597885131836,Atom Pair fp
NR-Aromatase,ap_1005,25.732507705688477,Atom Pair fp
NR-Aromatase,ap_1008,0.5368509292602539,Atom Pair fp
NR-Aromatase,ap_1013,11.077159881591797,Atom Pair fp
NR-Aromatase,ap_1017,6.619123935699463,Atom Pair fp
NR-Aromatase,ap_1018,46.64434051513672,Atom Pair fp
NR-Aromatase,ap_1020,2.3218393325805664,Atom Pair fp
NR-Aromatase,ap_1021,2.1144940853118896,Atom Pair fp
NR-Aromatase,tt_1,5.195645332336426,Topo Torsion fp
NR-Aromatase,tt_4,26.464370727539062,Topo Torsion fp
NR-Aromatase,tt_12,16.382247924804688,Topo Torsion fp
NR-Aromatase,tt_14,27.179733276367188,Topo Torsion fp
NR-Aromatase,tt_28,6.141635894775391,Topo Torsion fp
NR-Aromatase,tt_36,10.578096389770508,Topo Torsion fp
NR-Aromatase,tt_49,0.42856264114379883,Topo Torsion fp
NR-Aromatase,tt_50,3.0774765014648438,Topo Torsion fp
NR-Aromatase,tt_61,14.65423583984375,Topo Torsion fp
NR-Aromatase,tt_64,5.187325477600098,Topo Torsion fp
NR-Aromatase,tt_68,8.17752456665039,Topo Torsion fp
NR-Aromatase,tt_84,7.607175827026367,Topo Torsion fp
NR-Aromatase,tt_88,29.569862365722656,Topo Torsion fp
NR-Aromatase,tt_92,2.88698673248291,Topo Torsion fp
NR-Aromatase,tt_96,20.777774810791016,Topo Torsion fp
NR-Aromatase,tt_105,12.342292785644531,Topo Torsion fp
NR-Aromatase,tt_112,11.754844665527344,Topo Torsion fp
NR-Aromatase,tt_113,3.212641716003418,Topo Torsion fp
NR-Aromatase,tt_120,82.046630859375,Topo Torsion fp
NR-Aromatase,tt_128,21.44579315185547,Topo Torsion fp
NR-Aromatase,tt_140,7.41373348236084,Topo Torsion fp
NR-Aromatase,tt_153,5.716852188110352,Topo Torsion fp
NR-Aromatase,tt_172,5.8690080642700195,Topo Torsion fp
NR-Aromatase,tt_176,5.254055976867676,Topo Torsion fp
NR-Aromatase,tt_178,0.88934326171875,Topo Torsion fp
NR-Aromatase,tt_196,7.820781707763672,Topo Torsion fp
NR-Aromatase,tt_197,21.539798736572266,Topo Torsion fp
NR-Aromatase,tt_232,1.4110654592514038,Topo Torsion fp
NR-Aromatase,tt_233,4.723923683166504,Topo Torsion fp
NR-Aromatase,tt_252,2.740396499633789,Topo Torsion fp
NR-Aromatase,tt_265,2.263556718826294,Topo Torsion fp
NR-Aromatase,tt_268,14.124797821044922,Topo Torsion fp
NR-Aromatase,tt_269,15.660905838012695,Topo Torsion fp
NR-Aromatase,tt_276,7.978515625,Topo Torsion fp
NR-Aromatase,tt_280,35.71735382080078,Topo Torsion fp
NR-Aromatase,tt_286,15.37910270690918,Topo Torsion fp
NR-Aromatase,tt_288,83.21977233886719,Topo Torsion fp
NR-Aromatase,tt_292,14.37333869934082,Topo Torsion fp
NR-Aromatase,tt_293,53.89096450805664,Topo Torsion fp
NR-Aromatase,tt_301,12.703128814697266,Topo Torsion fp
NR-Aromatase,tt_308,12.909134864807129,Topo Torsion fp
NR-Aromatase,tt_320,10.002939224243164,Topo Torsion fp
NR-Aromatase,tt_321,6.330753803253174,Topo Torsion fp
NR-Aromatase,tt_322,41.93775939941406,Topo Torsion fp
NR-Aromatase,tt_344,3.28564453125,Topo Torsion fp
NR-Aromatase,tt_348,7.755785942077637,Topo Torsion fp
NR-Aromatase,tt_349,33.67024230957031,Topo Torsion fp
NR-Aromatase,tt_364,13.549125671386719,Topo Torsion fp
NR-Aromatase,tt_376,19.240663528442383,Topo Torsion fp
NR-Aromatase,tt_377,2.7294161319732666,Topo Torsion fp
NR-Aromatase,tt_378,5.632935047149658,Topo Torsion fp
NR-Aromatase,tt_380,3.89801025390625,Topo Torsion fp
NR-Aromatase,tt_383,61.937435150146484,Topo Torsion fp
NR-Aromatase,tt_385,15.97957992553711,Topo Torsion fp
NR-Aromatase,tt_396,24.816452026367188,Topo Torsion fp
NR-Aromatase,tt_408,1.283135175704956,Topo Torsion fp
NR-Aromatase,tt_409,7.654823303222656,Topo Torsion fp
NR-Aromatase,tt_412,19.16966438293457,Topo Torsion fp
NR-Aromatase,tt_416,6.496953010559082,Topo Torsion fp
NR-Aromatase,tt_424,6.667060375213623,Topo Torsion fp
NR-Aromatase,tt_425,18.035449981689453,Topo Torsion fp
NR-Aromatase,tt_432,1.3920817375183105,Topo Torsion fp
NR-Aromatase,tt_433,5.746927261352539,Topo Torsion fp
NR-Aromatase,tt_436,5.9688520431518555,Topo Torsion fp
NR-Aromatase,tt_444,94.86930847167969,Topo Torsion fp
NR-Aromatase,tt_448,41.40163803100586,Topo Torsion fp
NR-Aromatase,tt_449,5.075138092041016,Topo Torsion fp
NR-Aromatase,tt_452,7.153078556060791,Topo Torsion fp
NR-Aromatase,tt_453,5.119576930999756,Topo Torsion fp
NR-Aromatase,tt_456,3.7727742195129395,Topo Torsion fp
NR-Aromatase,tt_461,7.976058006286621,Topo Torsion fp
NR-Aromatase,tt_468,4.594242572784424,Topo Torsion fp
NR-Aromatase,tt_469,10.935240745544434,Topo Torsion fp
NR-Aromatase,tt_473,12.748588562011719,Topo Torsion fp
NR-Aromatase,tt_476,14.982356071472168,Topo Torsion fp
NR-Aromatase,tt_480,87.17876434326172,Topo Torsion fp
NR-Aromatase,tt_485,4.406383991241455,Topo Torsion fp
NR-Aromatase,tt_492,7.327596664428711,Topo Torsion fp
NR-Aromatase,tt_496,5.775913715362549,Topo Torsion fp
NR-Aromatase,tt_500,6.724782943725586,Topo Torsion fp
NR-Aromatase,tt_504,4.4704670906066895,Topo Torsion fp
NR-Aromatase,tt_508,5.144266128540039,Topo Torsion fp
NR-Aromatase,tt_509,5.667427062988281,Topo Torsion fp
NR-Aromatase,tt_510,15.694522857666016,Topo Torsion fp
NR-Aromatase,tt_512,9.964247703552246,Topo Torsion fp
NR-Aromatase,tt_513,14.553411483764648,Topo Torsion fp
NR-Aromatase,tt_520,13.312901496887207,Topo Torsion fp
NR-Aromatase,tt_524,1.4710241556167603,Topo Torsion fp
NR-Aromatase,tt_536,1.7068071365356445,Topo Torsion fp
NR-Aromatase,tt_544,1.9082398414611816,Topo Torsion fp
NR-Aromatase,tt_548,22.015335083007812,Topo Torsion fp
NR-Aromatase,tt_552,9.411781311035156,Topo Torsion fp
NR-Aromatase,tt_556,2.5497288703918457,Topo Torsion fp
NR-Aromatase,tt_557,11.532856941223145,Topo Torsion fp
NR-Aromatase,tt_568,0.45111656188964844,Topo Torsion fp
NR-Aromatase,tt_585,5.214000701904297,Topo Torsion fp
NR-Aromatase,tt_588,39.635826110839844,Topo Torsion fp
NR-Aromatase,tt_593,17.78110122680664,Topo Torsion fp
NR-Aromatase,tt_596,2.4123029708862305,Topo Torsion fp
NR-Aromatase,tt_600,3.0292298793792725,Topo Torsion fp
NR-Aromatase,tt_604,6.748475551605225,Topo Torsion fp
NR-Aromatase,tt_608,19.267925262451172,Topo Torsion fp
NR-Aromatase,tt_612,21.60669708251953,Topo Torsion fp
NR-Aromatase,tt_613,120.04924011230469,Topo Torsion fp
NR-Aromatase,tt_614,86.58869934082031,Topo Torsion fp
NR-Aromatase,tt_620,3.4915525913238525,Topo Torsion fp
NR-Aromatase,tt_628,2.595252275466919,Topo Torsion fp
NR-Aromatase,tt_629,78.29723358154297,Topo Torsion fp
NR-Aromatase,tt_632,5.357877254486084,Topo Torsion fp
NR-Aromatase,tt_636,4.6456708908081055,Topo Torsion fp
NR-Aromatase,tt_637,36.44169616699219,Topo Torsion fp
NR-Aromatase,tt_640,11.40224552154541,Topo Torsion fp
NR-Aromatase,tt_641,1.5835944414138794,Topo Torsion fp
NR-Aromatase,tt_644,4.129477500915527,Topo Torsion fp
NR-Aromatase,tt_648,27.771268844604492,Topo Torsion fp
NR-Aromatase,tt_652,4.4785919189453125,Topo Torsion fp
NR-Aromatase,tt_653,16.738401412963867,Topo Torsion fp
NR-Aromatase,tt_656,12.532646179199219,Topo Torsion fp
NR-Aromatase,tt_660,2.3889689445495605,Topo Torsion fp
NR-Aromatase,tt_661,27.56641387939453,Topo Torsion fp
NR-Aromatase,tt_664,17.5913143157959,Topo Torsion fp
NR-Aromatase,tt_668,4.7796244621276855,Topo Torsion fp
NR-Aromatase,tt_669,8.438301086425781,Topo Torsion fp
NR-Aromatase,tt_688,45.44904708862305,Topo Torsion fp
NR-Aromatase,tt_689,16.387813568115234,Topo Torsion fp
NR-Aromatase,tt_693,4.344141006469727,Topo Torsion fp
NR-Aromatase,tt_696,16.002883911132812,Topo Torsion fp
NR-Aromatase,tt_704,5.562237739562988,Topo Torsion fp
NR-Aromatase,tt_705,39.77789306640625,Topo Torsion fp
NR-Aromatase,tt_708,11.194096565246582,Topo Torsion fp
NR-Aromatase,tt_716,6.555543899536133,Topo Torsion fp
NR-Aromatase,tt_720,4.222177028656006,Topo Torsion fp
NR-Aromatase,tt_721,9.866259574890137,Topo Torsion fp
NR-Aromatase,tt_725,30.702871322631836,Topo Torsion fp
NR-Aromatase,tt_733,4.843578338623047,Topo Torsion fp
NR-Aromatase,tt_734,27.347623825073242,Topo Torsion fp
NR-Aromatase,tt_736,12.731727600097656,Topo Torsion fp
NR-Aromatase,tt_737,3.3629050254821777,Topo Torsion fp
NR-Aromatase,tt_750,100.6129150390625,Topo Torsion fp
NR-Aromatase,tt_752,14.886016845703125,Topo Torsion fp
NR-Aromatase,tt_756,2.3078203201293945,Topo Torsion fp
NR-Aromatase,tt_760,7.5793232917785645,Topo Torsion fp
NR-Aromatase,tt_761,6.3502197265625,Topo Torsion fp
NR-Aromatase,tt_762,7.137783050537109,Topo Torsion fp
NR-Aromatase,tt_764,21.151329040527344,Topo Torsion fp
NR-Aromatase,tt_772,11.257280349731445,Topo Torsion fp
NR-Aromatase,tt_788,12.164275169372559,Topo Torsion fp
NR-Aromatase,tt_814,48.87199020385742,Topo Torsion fp
NR-Aromatase,tt_816,13.899837493896484,Topo Torsion fp
NR-Aromatase,tt_817,5.476418972015381,Topo Torsion fp
NR-Aromatase,tt_820,2.6352157592773438,Topo Torsion fp
NR-Aromatase,tt_824,3.7055702209472656,Topo Torsion fp
NR-Aromatase,tt_844,7.185507297515869,Topo Torsion fp
NR-Aromatase,tt_845,2.523836374282837,Topo Torsion fp
NR-Aromatase,tt_848,5.673826217651367,Topo Torsion fp
NR-Aromatase,tt_849,3.888946533203125,Topo Torsion fp
NR-Aromatase,tt_856,21.030481338500977,Topo Torsion fp
NR-Aromatase,tt_857,2.2607784271240234,Topo Torsion fp
NR-Aromatase,tt_860,1.9588462114334106,Topo Torsion fp
NR-Aromatase,tt_865,40.08124923706055,Topo Torsion fp
NR-Aromatase,tt_868,2.5991861820220947,Topo Torsion fp
NR-Aromatase,tt_872,8.925005912780762,Topo Torsion fp
NR-Aromatase,tt_876,9.491949081420898,Topo Torsion fp
NR-Aromatase,tt_897,33.80363464355469,Topo Torsion fp
NR-Aromatase,tt_904,4.323249816894531,Topo Torsion fp
NR-Aromatase,tt_917,30.007537841796875,Topo Torsion fp
NR-Aromatase,tt_932,8.636144638061523,Topo Torsion fp
NR-Aromatase,tt_940,6.635423183441162,Topo Torsion fp
NR-Aromatase,tt_949,14.35147762298584,Topo Torsion fp
NR-Aromatase,tt_953,54.1878662109375,Topo Torsion fp
NR-Aromatase,tt_961,33.249053955078125,Topo Torsion fp
NR-Aromatase,tt_984,5.65875768661499,Topo Torsion fp
NR-Aromatase,tt_985,4.098019599914551,Topo Torsion fp
NR-Aromatase,tt_989,11.294136047363281,Topo Torsion fp
NR-Aromatase,tt_992,20.788570404052734,Topo Torsion fp
NR-Aromatase,tt_1004,26.241470336914062,Topo Torsion fp
NR-Aromatase,tt_1009,13.508991241455078,Topo Torsion fp
NR-Aromatase,tt_1012,12.468118667602539,Topo Torsion fp
NR-Aromatase,tt_1013,15.82406997680664,Topo Torsion fp
NR-Aromatase,tt_1016,2.1965224742889404,Topo Torsion fp
NR-Aromatase,tt_1020,17.533512115478516,Topo Torsion fp
NR-Aromatase,maccs_38,6.280391693115234,MACCS keys
NR-Aromatase,maccs_43,47.517478942871094,MACCS keys
NR-Aromatase,maccs_49,8.242952346801758,MACCS keys
NR-Aromatase,maccs_59,33.708343505859375,MACCS keys
NR-Aromatase,maccs_65,8.647892951965332,MACCS keys
NR-Aromatase,maccs_71,7.64697265625,MACCS keys
NR-Aromatase,maccs_75,4.82362174987793,MACCS keys
NR-Aromatase,maccs_76,3.320875406265259,MACCS keys
NR-Aromatase,maccs_77,14.595247268676758,MACCS keys
NR-Aromatase,maccs_78,31.463825225830078,MACCS keys
NR-Aromatase,maccs_79,21.828187942504883,MACCS keys
NR-Aromatase,maccs_82,7.6065754890441895,MACCS keys
NR-Aromatase,maccs_86,5.824610710144043,MACCS keys
NR-Aromatase,maccs_89,13.356144905090332,MACCS keys
NR-Aromatase,maccs_90,7.570709705352783,MACCS keys
NR-Aromatase,maccs_91,0.7386171817779541,MACCS keys
NR-Aromatase,maccs_92,41.1144905090332,MACCS keys
NR-Aromatase,maccs_93,14.333154678344727,MACCS keys
NR-Aromatase,maccs_94,18.65416717529297,MACCS keys
NR-Aromatase,maccs_95,4.199086666107178,MACCS keys
NR-Aromatase,maccs_96,28.78728485107422,MACCS keys
NR-Aromatase,maccs_104,12.91094970703125,MACCS keys
NR-Aromatase,maccs_106,1.1066856384277344,MACCS keys
NR-Aromatase,maccs_108,5.0733137130737305,MACCS keys
NR-Aromatase,maccs_109,0.09593582153320312,MACCS keys
NR-Aromatase,maccs_111,7.405039310455322,MACCS keys
NR-Aromatase,maccs_112,3.867832660675049,MACCS keys
NR-Aromatase,maccs_113,4.718049049377441,MACCS keys
NR-Aromatase,maccs_116,1.6198210716247559,MACCS keys
NR-Aromatase,maccs_121,15.755228042602539,MACCS keys
NR-Aromatase,maccs_122,3.1398096084594727,MACCS keys
NR-Aromatase,maccs_123,44.296722412109375,MACCS keys
NR-Aromatase,maccs_126,0.5992379188537598,MACCS keys
NR-Aromatase,maccs_128,0.6178466081619263,MACCS keys
NR-Aromatase,maccs_133,17.13056755065918,MACCS keys
NR-Aromatase,maccs_137,6.4394965171813965,MACCS keys
NR-Aromatase,maccs_141,2.6283223628997803,MACCS keys
NR-Aromatase,maccs_142,2.162689208984375,MACCS keys
NR-Aromatase,maccs_144,37.20989990234375,MACCS keys
NR-Aromatase,maccs_146,1.0265076160430908,MACCS keys
NR-Aromatase,maccs_148,19.8647518157959,MACCS keys
NR-Aromatase,maccs_149,1.6911163330078125,MACCS keys
NR-Aromatase,maccs_150,12.571885108947754,MACCS keys
NR-Aromatase,maccs_151,39.561668395996094,MACCS keys
NR-Aromatase,maccs_156,2.2740964889526367,MACCS keys
NR-Aromatase,maccs_157,18.497760772705078,MACCS keys
NR-Aromatase,maccs_159,2.264660358428955,MACCS keys
NR-Aromatase,maccs_161,3.8127803802490234,MACCS keys
NR-Aromatase,maccs_165,2.8378729820251465,MACCS keys
NR-Aromatase,MW,8.848125457763672,Core physicochemical
NR-Aromatase,logP,12.906637191772461,Core physicochemical
NR-Aromatase,QED,10.320977210998535,Core physicochemical
NR-Aromatase,TPSA,11.758380889892578,Core physicochemical
NR-Aromatase,HBD,4.981596946716309,Core physicochemical
NR-Aromatase,HBA,4.741929531097412,Core physicochemical
NR-Aromatase,RotBonds,31.8994083404541,Core physicochemical
NR-Aromatase,ArRings,2.608036518096924,Core physicochemical
NR-Aromatase,FracCSP3,17.20712661743164,Core physicochemical
NR-Aromatase,MaxEStateIndex,7.01670503616333,Extended descriptors
NR-Aromatase,MinEStateIndex,10.033428192138672,Extended descriptors
NR-Aromatase,MaxAbsEStateIndex,6.178977012634277,Extended descriptors
NR-Aromatase,MinAbsEStateIndex,12.81063461303711,Extended descriptors
NR-Aromatase,qed,4.335662364959717,Extended descriptors
NR-Aromatase,HeavyAtomMolWt,13.698139190673828,Extended descriptors
NR-Aromatase,ExactMolWt,5.261295795440674,Extended descriptors
NR-Aromatase,NumValenceElectrons,4.5240092277526855,Extended descriptors
NR-Aromatase,MaxPartialCharge,9.916643142700195,Extended descriptors
NR-Aromatase,MinPartialCharge,12.492610931396484,Extended descriptors
NR-Aromatase,MaxAbsPartialCharge,6.146611213684082,Extended descriptors
NR-Aromatase,MinAbsPartialCharge,9.920506477355957,Extended descriptors
NR-Aromatase,FpDensityMorgan1,11.580255508422852,Extended descriptors
NR-Aromatase,FpDensityMorgan2,4.828432559967041,Extended descriptors
NR-Aromatase,FpDensityMorgan3,6.279119968414307,Extended descriptors
NR-Aromatase,BCUT2D_MWHI,15.144682884216309,Extended descriptors
NR-Aromatase,BCUT2D_MWLOW,10.80543327331543,Extended descriptors
NR-Aromatase,BCUT2D_CHGHI,14.21138858795166,Extended descriptors
NR-Aromatase,BCUT2D_CHGLO,18.817455291748047,Extended descriptors
NR-Aromatase,BCUT2D_LOGPHI,11.839956283569336,Extended descriptors
NR-Aromatase,BCUT2D_LOGPLOW,7.578505039215088,Extended descriptors
NR-Aromatase,BCUT2D_MRHI,10.383387565612793,Extended descriptors
NR-Aromatase,BCUT2D_MRLOW,16.246522903442383,Extended descriptors
NR-Aromatase,BalabanJ,20.016542434692383,Extended descriptors
NR-Aromatase,BertzCT,16.651790618896484,Extended descriptors
NR-Aromatase,Chi0,4.751108646392822,Extended descriptors
NR-Aromatase,Chi0n,11.128399848937988,Extended descriptors
NR-Aromatase,Chi0v,24.5195255279541,Extended descriptors
NR-Aromatase,Chi1,22.73587417602539,Extended descriptors
NR-Aromatase,Chi1n,14.744725227355957,Extended descriptors
NR-Aromatase,Chi1v,5.204565048217773,Extended descriptors
NR-Aromatase,Chi2n,4.306211948394775,Extended descriptors
NR-Aromatase,Chi2v,10.56295394897461,Extended descriptors
NR-Aromatase,Chi3n,4.850523471832275,Extended descriptors
NR-Aromatase,Chi3v,13.847344398498535,Extended descriptors
NR-Aromatase,Chi4n,6.807988166809082,Extended descriptors
NR-Aromatase,Chi4v,25.925928115844727,Extended descriptors
NR-Aromatase,HallKierAlpha,9.028107643127441,Extended descriptors
NR-Aromatase,Ipc,22.583511352539062,Extended descriptors
NR-Aromatase,Kappa1,32.024383544921875,Extended descriptors
NR-Aromatase,Kappa2,4.707466125488281,Extended descriptors
NR-Aromatase,Kappa3,15.145757675170898,Extended descriptors
NR-Aromatase,LabuteASA,11.020003318786621,Extended descriptors
NR-Aromatase,PEOE_VSA1,13.813942909240723,Extended descriptors
NR-Aromatase,PEOE_VSA10,9.881246566772461,Extended descriptors
NR-Aromatase,PEOE_VSA11,10.085222244262695,Extended descriptors
NR-Aromatase,PEOE_VSA12,10.801331520080566,Extended descriptors
NR-Aromatase,PEOE_VSA13,20.899009704589844,Extended descriptors
NR-Aromatase,PEOE_VSA14,4.852883338928223,Extended descriptors
NR-Aromatase,PEOE_VSA2,10.277473449707031,Extended descriptors
NR-Aromatase,PEOE_VSA3,5.43497371673584,Extended descriptors
NR-Aromatase,PEOE_VSA4,12.887727737426758,Extended descriptors
NR-Aromatase,PEOE_VSA5,7.424724578857422,Extended descriptors
NR-Aromatase,PEOE_VSA6,5.477470874786377,Extended descriptors
NR-Aromatase,PEOE_VSA7,6.094908714294434,Extended descriptors
NR-Aromatase,PEOE_VSA8,13.319979667663574,Extended descriptors
NR-Aromatase,PEOE_VSA9,15.629717826843262,Extended descriptors
NR-Aromatase,SMR_VSA1,2.255542278289795,Extended descriptors
NR-Aromatase,SMR_VSA10,11.428138732910156,Extended descriptors
NR-Aromatase,SMR_VSA3,10.182968139648438,Extended descriptors
NR-Aromatase,SMR_VSA4,19.45039939880371,Extended descriptors
NR-Aromatase,SMR_VSA5,23.645263671875,Extended descriptors
NR-Aromatase,SMR_VSA6,8.46374797821045,Extended descriptors
NR-Aromatase,SMR_VSA7,11.459880828857422,Extended descriptors
NR-Aromatase,SMR_VSA9,2.8822519779205322,Extended descriptors
NR-Aromatase,SlogP_VSA1,12.377232551574707,Extended descriptors
NR-Aromatase,SlogP_VSA10,1.2942485809326172,Extended descriptors
NR-Aromatase,SlogP_VSA11,5.262588977813721,Extended descriptors
NR-Aromatase,SlogP_VSA12,13.341673851013184,Extended descriptors
NR-Aromatase,SlogP_VSA2,10.164246559143066,Extended descriptors
NR-Aromatase,SlogP_VSA3,7.319361686706543,Extended descriptors
NR-Aromatase,SlogP_VSA4,6.781754970550537,Extended descriptors
NR-Aromatase,SlogP_VSA5,11.412025451660156,Extended descriptors
NR-Aromatase,SlogP_VSA6,9.7140531539917,Extended descriptors
NR-Aromatase,SlogP_VSA7,18.7801456451416,Extended descriptors
NR-Aromatase,SlogP_VSA8,8.788163185119629,Extended descriptors
NR-Aromatase,EState_VSA1,7.874486446380615,Extended descriptors
NR-Aromatase,EState_VSA10,10.252836227416992,Extended descriptors
NR-Aromatase,EState_VSA2,9.874342918395996,Extended descriptors
NR-Aromatase,EState_VSA3,9.662508964538574,Extended descriptors
NR-Aromatase,EState_VSA4,8.003347396850586,Extended descriptors
